name,Category,videoUrl
Explosive Rapid Release Resistance Drill Series - Resisted High Knee Tuck Jumps to Sprint,Drills Campo,https://player.vimeo.com/video/360677297?byline=0&badge=0&portrait=0&title=0
Explosive Rapid Release Resistance Drill Series - Resisted Plyo A-March to Sprint,Drills Campo,https://player.vimeo.com/video/360677268?byline=0&badge=0&portrait=0&title=0
Explosive Tapid Release Resistance Drill Series - Resisted Bound to Sprint,Drills Campo,https://player.vimeo.com/video/360677278?byline=0&badge=0&portrait=0&title=0
Hill Sprint - Hill Zig-Zag Lateral Crossover,Drills Campo,https://player.vimeo.com/video/360926348?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Backpedal,Drills Campo,https://player.vimeo.com/video/360907797?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Broad Jump,Drills Campo,https://player.vimeo.com/video/360926400?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Lateral Crossover Sprint,Drills Campo,https://player.vimeo.com/video/360907816?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Lateral Shuffle,Drills Campo,https://player.vimeo.com/video/360907877?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Lateral Skater Bound,Drills Campo,https://player.vimeo.com/video/362330605?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Linear Single Leg Bounds,Drills Campo,https://player.vimeo.com/video/360926391?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Linear Single Leg Medial Jump,Drills Campo,https://player.vimeo.com/video/362318477?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Single Leg lateral Jump,Drills Campo,https://player.vimeo.com/video/362323106?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Tuck Jumps,Drills Campo,https://player.vimeo.com/video/360926373?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Zig-Zag Backwards Crossover Hip Flips,Drills Campo,https://player.vimeo.com/video/360926362?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Zig-Zag Lateral Shuffle,Drills Campo,https://player.vimeo.com/video/360907836?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Hill Zig-Zag Sprints,Drills Campo,https://player.vimeo.com/video/360907857?byline=0&badge=0&portrait=0&title=0
Hill Sprints - Linear Hill Sprint,Drills Campo,https://player.vimeo.com/video/360907897?byline=0&badge=0&portrait=0&title=0
PLI Ext 1´:30´´,Drills Campo,
PLI Ext 1´30:45´´,Drills Campo,
PLI Ext 2´:1,Drills Campo,
PLI Ext 3´:1´30,Drills Campo,
PLI Int 1´:2´,Drills Campo,
PLI Int 1´30:3´,Drills Campo,
PLI Int 2´:4´,Drills Campo,
PLI Int 3´:6´,Drills Campo,
PLI Norm 1´:1´,Drills Campo,
PLI Norm 1´30: 1´30,Drills Campo,
PLI Norm 2´:2´,Drills Campo,
PLI Norm 3´:3´,Drills Campo,
PSI Ext 10:05,Drills Campo,
PSI Ext 15:07,Drills Campo,
PSI Ext 20:10,Drills Campo,
PSI Ext 30:10,Drills Campo,
PSI Ext 30:15,Drills Campo,
PSI Ext 45:15,Drills Campo,
PSI Int 10:20,Drills Campo,
PSI Int 15:30,Drills Campo,
PSI Int 20:40,Drills Campo,
PSI Int 30:60,Drills Campo,
PSI Norm 10:10,Drills Campo,
PSI Norm 15:15,Drills Campo,
PSI Norm 20:20,Drills Campo,
PSI Norm 30:30,Drills Campo,
Quick Cut,Drills Campo,https://player.vimeo.com/video/353239083?byline=0&badge=0&portrait=0&title=0
Quick Cut Circle Drill - Backpedal,Drills Campo,https://player.vimeo.com/video/350616173?byline=0&badge=0&portrait=0&title=0
Quick Cut Circle Drill - Crossover,Drills Campo,https://player.vimeo.com/video/350616067?byline=0&badge=0&portrait=0&title=0
Quick Cut Circle Drill - Shuffle,Drills Campo,https://player.vimeo.com/video/350615536?byline=0&badge=0&portrait=0&title=0
Quick Cut Circle Drill - Sprint,Drills Campo,https://player.vimeo.com/video/350616330?byline=0&badge=0&portrait=0&title=0
Row,Drills Campo,
RST 2seg,Drills Campo,
RST 4seg,Drills Campo,
RST 6seg,Drills Campo,
RST 8seg,Drills Campo,
S - Kneeling 2 Point Stance Explosive Hip Drive,Drills Campo,https://player.vimeo.com/video/343484132?byline=0&badge=0&portrait=0&title=0
S - Stick A-Skip,Drills Campo,https://player.vimeo.com/video/342586600?byline=0&badge=0&portrait=0&title=0
S - Stick Ankling - Dribbles,Drills Campo,https://player.vimeo.com/video/342587433?byline=0&badge=0&portrait=0&title=0
S - Stick B-Skip,Drills Campo,https://player.vimeo.com/video/342493371?byline=0&badge=0&portrait=0&title=0
S - Stick High Knee Butt Kick,Drills Campo,https://player.vimeo.com/video/342493097?byline=0&badge=0&portrait=0&title=0
S - Stick High Knee Run,Drills Campo,https://player.vimeo.com/video/342493241?byline=0&badge=0&portrait=0&title=0
S - Stick Thigh Switch,Drills Campo,https://player.vimeo.com/video/342586817?byline=0&badge=0&portrait=0&title=0
S - Stick Thigh Switch 1-2-3,Drills Campo,https://player.vimeo.com/video/342587033?byline=0&badge=0&portrait=0&title=0
S - Stick Walking A,Drills Campo,https://player.vimeo.com/video/342587249?byline=0&badge=0&portrait=0&title=0
S - Single Leg Hip Mobility Skip,Drills Campo,https://player.vimeo.com/video/351713900?byline=0&badge=0&portrait=0&title=0
S- 1-2-3 Switch Arm Swing,Drills Campo,https://player.vimeo.com/video/402061351?byline=0&badge=0&portrait=0&title=0
S- 10m Pogos,Drills Campo,https://player.vimeo.com/video/397230992?byline=0&badge=0&portrait=0&title=0
S- A-Doubles,Drills Campo,https://player.vimeo.com/video/376311468?byline=0&badge=0&portrait=0&title=0
S- A-Skip + B-Skip,Drills Campo,https://player.vimeo.com/video/376563911?byline=0&badge=0&portrait=0&title=0
S- A-Skip to Hip Hurdle,Drills Campo,https://player.vimeo.com/video/376311681?byline=0&badge=0&portrait=0&title=0
S- A-Triples,Drills Campo,https://player.vimeo.com/video/376200585?byline=0&badge=0&portrait=0&title=0
S- Acceleration Sprints,Drills Campo,https://player.vimeo.com/video/376049724?byline=0&badge=0&portrait=0&title=0
S- Alternating Split Jump to 10 Yard Sprint,Drills Campo,https://player.vimeo.com/video/397663470?byline=0&badge=0&portrait=0&title=0
S- Arm Mechanics - 50-75-100%,Drills Campo,https://player.vimeo.com/video/393361052?byline=0&badge=0&portrait=0&title=0
S- Arm Swing Drills - Kneeling Arm Swings,Drills Campo,https://player.vimeo.com/video/341137426?byline=0&badge=0&portrait=0&title=0
S- Arm Swing Drills - Standing Arm Swings,Drills Campo,https://player.vimeo.com/video/342831885?byline=0&badge=0&portrait=0&title=0
S- Arm Swing Drills - Two Point Kneeling Arm Rips,Drills Campo,https://player.vimeo.com/video/341849783?byline=0&badge=0&portrait=0&title=0
S- Backwards Skip,Drills Campo,https://player.vimeo.com/video/376563915?byline=0&badge=0&portrait=0&title=0
S- Backwards Skip - Open the Hip,Drills Campo,https://player.vimeo.com/video/376363874?byline=0&badge=0&portrait=0&title=0
S- Band Sprinter Knee Drive,Drills Campo,https://player.vimeo.com/video/374808835?byline=0&badge=0&portrait=0&title=0
S- Big Knee Drive Carioca,Drills Campo,https://player.vimeo.com/video/393210694?byline=0&badge=0&portrait=0&title=0
S- Calf Heel Walk,Drills Campo,https://player.vimeo.com/video/374808714?byline=0&badge=0&portrait=0&title=0
S- Calf Raise - Heel Rolls,Drills Campo,https://player.vimeo.com/video/376311699?byline=0&badge=0&portrait=0&title=0
S- Carioca,Drills Campo,https://player.vimeo.com/video/374808729?byline=0&badge=0&portrait=0&title=0
S- Carioca Inside Knee Drive,Drills Campo,https://player.vimeo.com/video/381286189?byline=0&badge=0&portrait=0&title=0
S- Double Quick Switch,Drills Campo,https://player.vimeo.com/video/429301858?byline=0&badge=0&portrait=0&title=0
S- Double Wall Quick Switch,Drills Campo,https://player.vimeo.com/video/395047573?byline=0&badge=0&portrait=0&title=0
S- Dynamic A-Skip to External Rotation,Drills Campo,https://player.vimeo.com/video/381443746?byline=0&badge=0&portrait=0&title=0
S- Explosive Hip Hinge Inside Leg Knee Drive,Drills Campo,https://player.vimeo.com/video/352303998?byline=0&badge=0&portrait=0&title=0
S- Explsoive Knee Punch,Drills Campo,https://player.vimeo.com/video/429301894?byline=0&badge=0&portrait=0&title=0
S- Falling 10m Sprint,Drills Campo,https://player.vimeo.com/video/394712077?byline=0&badge=0&portrait=0&title=0
S- High Knee Bound,Drills Campo,https://player.vimeo.com/video/429301956?byline=0&badge=0&portrait=0&title=0
S- High knee butt,Drills Campo,https://player.vimeo.com/video/342137733?byline=0&badge=0&portrait=0&title=0
S- High Knees Run,Drills Campo,https://player.vimeo.com/video/342137975?byline=0&badge=0&portrait=0&title=0
S- Lateral A-Skip,Drills Campo,https://player.vimeo.com/video/374974827?byline=0&badge=0&portrait=0&title=0
S- Lateral Thigh Switch Jump,Drills Campo,https://player.vimeo.com/video/351713888?byline=0&badge=0&portrait=0&title=0
S- Power Skips,Drills Campo,https://player.vimeo.com/video/343335074?byline=0&badge=0&portrait=0&title=0
S- Scissor Bounds (Straight Leg Run),Drills Campo,https://player.vimeo.com/video/376229714?byline=0&badge=0&portrait=0&title=0
S- Scissor Bounds to Hamstring Kicks,Drills Campo,https://player.vimeo.com/video/384410642?byline=0&badge=0&portrait=0&title=0
S- Short & Long Scissor Bounds,Drills Campo,https://player.vimeo.com/video/382678565?byline=0&badge=0&portrait=0&title=0
S- Side Lunge Sprinter Knee Drive,Drills Campo,https://player.vimeo.com/video/376311636?byline=0&badge=0&portrait=0&title=0
S- Single Leg A-Skip,Drills Campo,https://player.vimeo.com/video/376229795?byline=0&badge=0&portrait=0&title=0
S- Single Leg Hop Power Skip,Drills Campo,https://player.vimeo.com/video/381288709?byline=0&badge=0&portrait=0&title=0
S- Sprinter Bounds,Drills Campo,https://player.vimeo.com/video/396793122?byline=0&badge=0&portrait=0&title=0
S- Straight Leg Run,Drills Campo,https://player.vimeo.com/video/351713926?byline=0&badge=0&portrait=0&title=0
SIT Ext 15seg,Drills Campo,
SIT Ext 20Seg,Drills Campo,
SIT Ext 30seg,Drills Campo,
SIT Ext 45seg,Drills Campo,
SIT Int 15seg,Drills Campo,
SIT Int 20seg,Drills Campo,
SIT Int 30seg,Drills Campo,
SIT Int 45seg,Drills Campo,
Skips For Distance,Drills Campo,https://player.vimeo.com/video/376167491?byline=0&badge=0&portrait=0&title=0
Sled Sprints 10 Mts,Drills Campo,https://player.vimeo.com/video/391881500?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Shuffle - Backpedal - Shuffle,Drills Campo,https://player.vimeo.com/video/431199224?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Shuffle - Crossover Sprint - Shuffle,Drills Campo,https://player.vimeo.com/video/431134335?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Shuffle - Sprint - Shuffle,Drills Campo,https://player.vimeo.com/video/431133200?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Sprint - Backpedal - Sprint,Drills Campo,https://player.vimeo.com/video/431131944?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Sprint - Inside Crossover - Sprint,Drills Campo,https://player.vimeo.com/video/431130193?byline=0&badge=0&portrait=0&title=0
Small Semicircle - Sprint - Inside Shuffle - Sprint,Drills Campo,https://player.vimeo.com/video/431128986?byline=0&badge=0&portrait=0&title=0
Small Semicricle - Sprint,Drills Campo,https://player.vimeo.com/video/431127781?byline=0&badge=0&portrait=0&title=0
Sprint 10 mts,Drills Campo,
Sprint 15 mts,Drills Campo,
Sprint 20 mts,Drills Campo,
Sprint 30 mts,Drills Campo,
Sprint 40 mts,Drills Campo,
Sprint 5 mts,Drills Campo,
Sprint-Backpedal-Sprint-Backpedal,Drills Campo,https://player.vimeo.com/video/340019926?byline=0&badge=0&portrait=0&title=0
Sprinter Bounds,Drills Campo,https://player.vimeo.com/video/397662926?byline=0&badge=0&portrait=0&title=0
Tempo Stride 10:30,Drills Campo,
Tempo Stride 100mts,Drills Campo,
Tempo Stride 15:45,Drills Campo,
Tempo Stride 20:60,Drills Campo,
Tempo Stride 200mts,Drills Campo,
Tempo Stride 30:90,Drills Campo,
Tempo Stride 300mts,Drills Campo,
Tempo Stride 400mts,Drills Campo,
Tempo Stride 45:135,Drills Campo,
Tempo Stride 60:180,Drills Campo,
Two-Inch Run (Backwards),Drills Campo,https://player.vimeo.com/video/352087028?byline=0&badge=0&portrait=0&title=0
Two-Inch Run (Backwards) Visual Cue,Drills Campo,https://player.vimeo.com/video/352087045?byline=0&badge=0&portrait=0&title=0
Two-Inch Run (Forward),Drills Campo,https://player.vimeo.com/video/352087008?byline=0&badge=0&portrait=0&title=0
Two-Inch Run (Forward) Visual Cue,Drills Campo,https://player.vimeo.com/video/352086987?byline=0&badge=0&portrait=0&title=0
Two-Inch Run (Lateral),Drills Campo,https://player.vimeo.com/video/352086976?byline=0&badge=0&portrait=0&title=0
Wall 5 second Max Pistons,Drills Campo,https://player.vimeo.com/video/393361183?byline=0&badge=0&portrait=0&title=0
45 Lateral Push-Step,Drills Campo,https://player.vimeo.com/video/340016806?byline=0&amp;badge=0&amp;portrait=0&amp;title=0
Backpedal,Drills Campo,https://player.vimeo.com/video/342603295?byline=0&amp;badge=0&amp;portrait=0&amp;title=0
Backwards Run,Drills Campo,https://player.vimeo.com/video/342603295?byline=0&badge=0&portrait=0&title=0
Carioca (High Knee Drive),Drills Campo,https://player.vimeo.com/video/342603218?byline=0&badge=0&portrait=0&title=0
Carioca (Hip Flips),Drills Campo,https://player.vimeo.com/video/342603152?byline=0&badge=0&portrait=0&title=0
Deceleration Shuffle,Drills Campo,https://player.vimeo.com/video/340017147?byline=0&badge=0&portrait=0&title=0
Deceleration Shuffle Hip Flip,Drills Campo,https://player.vimeo.com/video/340020384?byline=0&badge=0&portrait=0&title=0
Deceleration Sprint,Drills Campo,https://player.vimeo.com/video/340017737?byline=0&badge=0&portrait=0&title=0
Deceleration Sprint-Lateral Shuffle-Sprint,Drills Campo,https://player.vimeo.com/video/340021053?byline=0&badge=0&portrait=0&title=0
Dynamic 45 Lateral Push-Step,Drills Campo,https://player.vimeo.com/video/340017515?byline=0&badge=0&portrait=0&title=0
Dynamic Lateral Push-Step,Drills Campo,https://player.vimeo.com/video/340017327?byline=0&badge=0&portrait=0&title=0
Hamstring Series,Drills Campo,https://player.vimeo.com/video/342988959?byline=0&badge=0&portrait=0&title=0
Hip Hinge 3 Pumps,Drills Campo,https://player.vimeo.com/video/340029251?byline=0&badge=0&portrait=0&title=0
Hip Pull + Side To Side Lunge + Hip Rotation,Drills Campo,https://player.vimeo.com/video/340028411?byline=0&badge=0&portrait=0&title=0
Lunge With T-Spine Mobility & Hamstring Kick,Drills Campo,https://player.vimeo.com/video/340024702?byline=0&badge=0&portrait=0&title=0
Quadriceps Table Top Reach (Opposite Hand:Foot),Drills Campo,https://player.vimeo.com/video/340025436?byline=0&badge=0&portrait=0&title=0
Quadriceps Table Top Reach + Superman,Drills Campo,https://player.vimeo.com/video/340026082?byline=0&badge=0&portrait=0&title=0
Quadriceps Table Top Reach + Superman + Airplane,Drills Campo,https://player.vimeo.com/video/340025704?byline=0&badge=0&portrait=0&title=0
Reverse Lunge to Sprinter Knee Drive 1-2-3,Drills Campo,https://player.vimeo.com/video/360329087?byline=0&badge=0&portrait=0&title=0
Side Lunge to Sprinter Knee Drive 1-2,Drills Campo,https://player.vimeo.com/video/360329127?byline=0&badge=0&portrait=0&title=0
Single Leg Squat + Quadricep Reach + Superman + Airplane,Drills Campo,https://player.vimeo.com/video/340028041?byline=0&badge=0&portrait=0&title=0
Sumo Squat To Fencer Stretch,Drills Campo,https://player.vimeo.com/video/340028973?byline=0&badge=0&portrait=0&title=0
Superman Airplane + Hamstring Kick,Drills Campo,https://player.vimeo.com/video/360329062?byline=0&badge=0&portrait=0&title=0
Worlds Greatest Stretch Plus,Drills Campo,https://player.vimeo.com/video/340025058?byline=0&badge=0&portrait=0&title=0
Gas Pedalers,Drills Campo,https://player.vimeo.com/video/360329283?byline=0&badge=0&portrait=0&title=0
Groiners,Drills Campo,https://player.vimeo.com/video/360329300?byline=0&badge=0&portrait=0&title=0
Quadruped Table Top Reach,Drills Campo,https://player.vimeo.com/video/360329262?byline=0&badge=0&portrait=0&title=0
Single Leg Glute Bridge with Hip Rotation (Circles),Drills Campo,https://player.vimeo.com/video/360329233?byline=0&badge=0&portrait=0&title=0
Sprinter Sit-Up,Drills Campo,https://player.vimeo.com/video/360329245?byline=0&badge=0&portrait=0&title=0
Forward Open and Close Swings,Drills Campo,https://player.vimeo.com/video/342603033?byline=0&badge=0&portrait=0&title=0
Lateral Push-Step,Drills Campo,https://player.vimeo.com/video/340016527?byline=0&badge=0&portrait=0&title=0
Lateral Skip - Arm Swings,Drills Campo,https://player.vimeo.com/video/342603076?byline=0&badge=0&portrait=0&title=0
Shuffle Reverse Pivot Turn Backwards,Drills Campo,https://player.vimeo.com/video/340020282?byline=0&badge=0&portrait=0&title=0
Shuffle-Backpedal-Shuffle-Backpedal,Drills Campo,https://player.vimeo.com/video/340019815?byline=0&badge=0&portrait=0&title=0
Skip - Backwards Half Arm Swings,Drills Campo,https://player.vimeo.com/video/342602848?byline=0&badge=0&portrait=0&title=0
Skip - Backwards Single Half Arm Swings,Drills Campo,https://player.vimeo.com/video/342602971?byline=0&badge=0&portrait=0&title=0
Skip - Forward Full Arm Swing,Drills Campo,https://player.vimeo.com/video/342602593?byline=0&badge=0&portrait=0&title=0
Skip - Forward Over and Back Swings,Drills Campo,https://player.vimeo.com/video/342603118?byline=0&badge=0&portrait=0&title=0
Skip+Backwards Full Arm Swing,Drills Campo,https://player.vimeo.com/video/342602639?byline=0&badge=0&portrait=0&title=0
Sprint To Jump,Drills Campo,https://player.vimeo.com/video/340020691?byline=0&badge=0&portrait=0&title=0
Sprint-Backpedal-Sprint-Backpedal,Drills Campo,https://player.vimeo.com/video/340019925?byline=0&badge=0&portrait=0&title=0
Sprint-Deceleration Backpedal To Acceleration,Drills Campo,https://player.vimeo.com/video/340020542?byline=0&badge=0&portrait=0&title=0
Sprint-Shuffle-Sprint-Shuffle,Drills Campo,https://player.vimeo.com/video/340017960?byline=0&badge=0&portrait=0&title=0
Stutter Step - Deceleration To Acceleration,Drills Campo,https://player.vimeo.com/video/340017865?byline=0&badge=0&portrait=0&title=0
Weave Backpedal,Drills Campo,https://player.vimeo.com/video/340020829?byline=0&badge=0&portrait=0&title=0
Interlock,Balance,https://www.youtube.com/watch?v=o70ZmVx6274?rel=0
Tandem Stance Eyes Closed,Balance,https://www.youtube.com/watch?v=MMv9tv8pX8U?rel=0
Tandem Stance Eyes Open,Balance,https://www.youtube.com/watch?v=R920oa5ESeI?rel=0
Band 1St Step,Ballistic,
Band Resisted Lateral Hurdle Step Overs,Ballistic,https://player.vimeo.com/video/396829874?byline=0&badge=0&portrait=0&title=0
Double Kb Swing,Ballistic,https://www.youtube.com/watch?v=JZOkLHDSyi4?rel=0
Double Wall Quick Switch,Ballistic,https://player.vimeo.com/video/395047573?byline=0&badge=0&portrait=0&title=0
Lateral Step From MB + COD,Ballistic,
Med Ball Lateral Step Over,Ballistic,https://player.vimeo.com/video/397697516?byline=0&badge=0&portrait=0&title=0
Med Ball Single Leg Lateral Throw,Ballistic,https://www.youtube.com/watch?v=n8HG-lChork?rel=0
OCI Band Resisted Acceleration Knee Drive,Ballistic,https://player.vimeo.com/video/394712063?byline=0&badge=0&portrait=0&title=0
OCI Band Resisted Knee Drive,Ballistic,https://player.vimeo.com/video/393181926?byline=0&badge=0&portrait=0&title=0
OCI Psoas Single Leg Kick Prone,Ballistic,https://www.youtube.com/watch?v=J3mRgy7kATE?rel=0
Single Leg Hop Power Skip,Ballistic,https://player.vimeo.com/video/381288709?byline=0&badge=0&portrait=0&title=0
Trap bar CMJ,Ballistic,https://www.youtube.com/watch?v=5N-lm652SSs?rel=0
Wall Triple Piston,Ballistic,https://player.vimeo.com/video/393361219?byline=0&badge=0&portrait=0&title=0
Walls Drills - Wall Switch 1-2-3,Ballistic,https://player.vimeo.com/video/341093296?byline=0&badge=0&portrait=0&title=0
Drop Jump + Lateral Jump,"Ballistic, Complex",https://www.youtube.com/watch?v=gCw4cXSPm-M?rel=0
Drop Jump To Broad Jump,"Ballistic, Complex",https://www.youtube.com/watch?v=rDaKt2UF4cM?rel=0
Wall Push Dead Bug,"Ballistic, Core",https://player.vimeo.com/video/307816711?byline=0&badge=0&portrait=0&title=0
Banded Kb Swing,"Ballistic, Hinge-Double Leg",https://youtube.com/watch?v=lL7TGSQzUx4?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Banded Swing,"Ballistic, Hinge-Double Leg",https://youtube.com/watch?v=lL7TGSQzUx4?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Swings 1-Arm,"Ballistic, Hinge-Double Leg",https://youtube.com/watch?v=kneGICiz30g?rel=0&wmode=transparent&show=0&autoplay=1
OCI Split Banded Trap Bar Speed,"Ballistic, Hinge-Double Leg",https://www.youtube.com/watch?v=u3NJUx3EfX8?rel=0
Bench Stamp & Iso Switch,"Ballistic, Hinge-Single Leg",https://player.vimeo.com/video/376229306?byline=0&badge=0&portrait=0&title=0
Bench Stamp & Iso Switch 2,"Ballistic, Hinge-Single Leg",https://player.vimeo.com/video/381597809?byline=0&badge=0&portrait=0&title=0
Split Stance Dual Russian Swings,"Ballistic, Hinge-Single Leg",https://youtube.com/watch?v=Iyeb25eQElM?rel=0&wmode=transparent&show=0&autoplay=1
Single Leg Band Glute Pistons,"Ballistic, Isolation: Glutes",https://player.vimeo.com/video/394824488?byline=0&badge=0&portrait=0&title=0
AFSM Cuban press band,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=NsBevGbMMbE?rel=0
COC Split Stance Lat Shoulder Bottom Position Pronated,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=dSUa2Z-G9go?rel=0
OCI Split Stance Lat Shoulder Bottom Position Supinated Rebound,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=nmkF9n0W6RE?rel=0
OCI Torso Parallel Shoulder Extension 45,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=x8EzVSn18xY?rel=0
OCI Torso Parallel Shoulder Extension Bottom Position,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=ow7wCluv9sQ?rel=0
Torso Parallel Shoulder Extension 45 Rebound,"Ballistic, Isolation: Shoulder",https://www.youtube.com/watch?v=agTNsT8Q1FA?rel=0
AFSM Band Tricep Extension,"Ballistic, Isolation: Triceps",https://www.youtube.com/watch?v=tr0aOPnCpS0?rel=0
Acceleration Staggered Stance Jumps,"Ballistic, Jump",https://player.vimeo.com/video/309055108?byline=0&badge=0&portrait=0&title=0
Band Assisted Jumping Lunge,"Ballistic, Jump",https://www.youtube.com/watch?v=ixGUi4g6M9g?rel=0
Band Broad Jump,"Ballistic, Jump",https://www.youtube.com/watch?v=8ImvR_m_W1M?rel=0
Band Resisted Drop to Broad Jump,"Ballistic, Jump",https://player.vimeo.com/video/396792652?byline=0&badge=0&portrait=0&title=0
Band Resisted Skater Jump,"Ballistic, Jump",https://www.youtube.com/watch?v=s-ghjETCK18?rel=0
Band Resisted Snap Down Jump,"Ballistic, Jump",https://player.vimeo.com/video/307796577?byline=0&badge=0&portrait=0&title=0
Forward Box Landing,"Ballistic, Jump",https://youtube.com/watch?v=oCRbRG3w84A?rel=0&wmode=transparent&show=0&autoplay=1
Hurdle Jump Single Leg + Lateral Jump,"Ballistic, Jump",https://www.youtube.com/watch?v=taeRZI4Hszs?rel=0
Lateral Hurdle or Cone Hops,"Ballistic, Jump",https://www.youtube.com/watch?v=qSdx3J4TKlI?rel=0&show=0
Reactive Seated Vertical Jump,"Ballistic, Jump",https://www.youtube.com/watch?v=16kr3xnvxkw?rel=0
Rotational Hop,"Ballistic, Jump",https://www.youtube.com/watch?v=e3ADa6RUNHc?rel=0
Seated Reactive Kb/Db Jump,"Ballistic, Jump",https://www.youtube.com/watch?v=RBXF_01L58c?rel=0
Single Leg Broad Jump 2 Foot Landing,"Ballistic, Jump",https://www.youtube.com/watch?v=Tm1LcE67oik?rel=0
Single Leg Hurdle Hops,"Ballistic, Jump",https://www.youtube.com/watch?v=4VHWHctw6BQ?rel=0&show=0
Single Leg Landings,"Ballistic, Jump",https://youtube.com/watch?v=dr5bdYRPN88?rel=0&wmode=transparent&show=0&autoplay=1
Skater Jump Intensivo,"Ballistic, Jump",https://player.vimeo.com/video/384365493?byline=0&badge=0&portrait=0&title=0
Split Landings,"Ballistic, Jump",https://www.youtube.com/watch?v=rZRLeUS5_Gg?rel=0
Vertical Jump to 1 Leg Landing,"Ballistic, Jump",https://www.youtube.com/watch?v=gvVN2upHCr4?rel=0
Band Resisted Skipping,"Ballistic, Jump, Speedwork",https://www.youtube.com/watch?v=XtVwIeenV9Q?rel=0
Lateral Sprinter Bounds with Stick,"Ballistic, Jump, Speedwork",https://www.youtube.com/watch?v=aprGadMWbis?rel=0&show=0
Reactive Box Step Up Knee Drive,"Ballistic, Jump, Speedwork",https://www.youtube.com/watch?v=DOdlB_GT7KQ?rel=0
TRX/Ring sled row,"Ballistic, Pull-Horizontal",https://www.youtube.com/watch?v=RsEuH15svC4?rel=0
Band Sprinter SL RDL to Row,"Ballistic, Pull-Horizontal, Speedwork, Hinge-Single Leg",https://player.vimeo.com/video/308737492?byline=0&badge=0&portrait=0&title=0
Assissted Plyo Push-Ups,"Ballistic, Push-Horizontal",https://player.vimeo.com/video/391749148?byline=0&badge=0&portrait=0&title=0
Clap Band Assisted “Decline” Plyometric Push-Up,"Ballistic, Push-Horizontal",https://player.vimeo.com/video/315090939?byline=0&badge=0&portrait=0&title=0
Plyo Push Ups desde discos,"Ballistic, Push-Horizontal",https://www.youtube.com/watch?v=ugl2vW3gQ1c?rel=0
Landmine Rotational Punch,"Ballistic, Push-Vertical",https://www.youtube.com/watch?v=6BDnA6TN1DI?rel=0
Landmine Split Jerk,"Ballistic, Push-Vertical",https://player.vimeo.com/video/376229222?byline=0&badge=0&portrait=0&title=0
Barbell Sprinter Press (One Leg Switch),"Ballistic, Push-Vertical, Speedwork",https://player.vimeo.com/video/311028719?byline=0&badge=0&portrait=0&title=0
Sled Sprint,"Ballistic, Sled Push-Forward, Speedwork",https://www.youtube.com/watch?v=mz8svWNzGdg?rel=0
Band Box Knee Drive,"Ballistic, Speedwork",https://www.youtube.com/watch?v=X4O4FsG702c?rel=0
Band Horizontal Sprinter Start,"Ballistic, Speedwork",https://www.youtube.com/watch?v=pfq7V1nvv5c?rel=0
Band Sprinter Knee Drive,"Ballistic, Speedwork",https://www.youtube.com/watch?v=DrR6noN4Gv0?rel=0
Band Sprinter Start with Plate,"Ballistic, Speedwork",https://www.youtube.com/watch?v=hpAY6ZMNc78?rel=0
Barbell Hip Hinge Explosive Box Step,"Ballistic, Speedwork",https://www.youtube.com/watch?v=yw0bSSe3QwY?rel=0
Hang Clean to Box,"Ballistic, Speedwork",https://www.youtube.com/watch?v=doGHXArYKws?rel=0
Sprinter RDL to High Box Step,"Ballistic, Speedwork",https://player.vimeo.com/video/382811280?byline=0&badge=0&portrait=0&title=0
Wall Double Quick Switch,"Ballistic, Speedwork",https://player.vimeo.com/video/395047573?byline=0&badge=0&portrait=0&title=0
Wall Drills - Alternating Quick Switch,"Ballistic, Speedwork",https://player.vimeo.com/video/341092997?byline=0&badge=0&portrait=0&title=0
Wall Drills - Band Resisted Explosive Hip Hinge Knee Drive,"Ballistic, Speedwork",https://player.vimeo.com/video/351974405?byline=0&badge=0&portrait=0&title=0
